"tconst","primaryTitle","startYear","rank","averageRating","numVotes","runtimeMinutes","directors","writers","genres","IMDbLink","Title_IMDb_Link"
"tt11897478","The Stranger",2022,3570,6.6,28816,117,"Thomas M. Wright","Thomas M. Wright, Kate Kyriacou","Crime, Drama, Thriller","<a href=""https://www.imdb.com/title/tt11897478"" target=""_blank"">tt11897478</a>","<a href=""https://www.imdb.com/title/tt11897478"" target=""_blank"">The Stranger</a>"
"tt0080736","The Final Countdown",1980,3571,6.7,28761,103,"Don Taylor","Thomas Hunter, Peter Powell, David Ambrose, Gerry Davis","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt0080736"" target=""_blank"">tt0080736</a>","<a href=""https://www.imdb.com/title/tt0080736"" target=""_blank"">The Final Countdown</a>"
"tt0089869","The Quiet Earth",1985,3572,6.7,28677,91,"Geoff Murphy","Craig Harrison, Bill Baer, Bruno Lawrence, Sam Pillsbury","Drama, Mystery, Sci-Fi","<a href=""https://www.imdb.com/title/tt0089869"" target=""_blank"">tt0089869</a>","<a href=""https://www.imdb.com/title/tt0089869"" target=""_blank"">The Quiet Earth</a>"
"tt0829459","A Mighty Heart",2007,3573,6.6,28564,108,"Michael Winterbottom","John Orloff, Mariane Pearl","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt0829459"" target=""_blank"">tt0829459</a>","<a href=""https://www.imdb.com/title/tt0829459"" target=""_blank"">A Mighty Heart</a>"
"tt0089013","Demons",1985,3574,6.6,28481,88,"Lamberto Bava","Dardano Sacchetti, Dario Argento, Lamberto Bava, Franco Ferrini","Horror","<a href=""https://www.imdb.com/title/tt0089013"" target=""_blank"">tt0089013</a>","<a href=""https://www.imdb.com/title/tt0089013"" target=""_blank"">Demons</a>"
"tt6823148","Benedetta",2021,3575,6.7,28180,131,"Paul Verhoeven","David Birke, Paul Verhoeven, Judith C. Brown, Pascal Bonitzer, Gerard Soeteman","Biography, Drama, Romance","<a href=""https://www.imdb.com/title/tt6823148"" target=""_blank"">tt6823148</a>","<a href=""https://www.imdb.com/title/tt6823148"" target=""_blank"">Benedetta</a>"
"tt1465487","Heartbreaker",2010,3576,6.7,28112,105,"Pascal Chaumeil","Laurent Zeitoun, Jeremy Doner, Yoann Gromb","Comedy, Romance","<a href=""https://www.imdb.com/title/tt1465487"" target=""_blank"">tt1465487</a>","<a href=""https://www.imdb.com/title/tt1465487"" target=""_blank"">Heartbreaker</a>"
"tt1379177","The Disappearance of Alice Creed",2009,3577,6.7,28104,100,"J Blakeson","J Blakeson","Crime, Thriller","<a href=""https://www.imdb.com/title/tt1379177"" target=""_blank"">tt1379177</a>","<a href=""https://www.imdb.com/title/tt1379177"" target=""_blank"">The Disappearance of Alice Creed</a>"
"tt24458622","The Six Triple Eight",2024,3578,6.7,27931,127,"Tyler Perry","Kevin Hymel, Tyler Perry","Drama, History, War","<a href=""https://www.imdb.com/title/tt24458622"" target=""_blank"">tt24458622</a>","<a href=""https://www.imdb.com/title/tt24458622"" target=""_blank"">The Six Triple Eight</a>"
"tt14099334","Bhediya",2022,3579,6.7,27912,156,"Amar Kaushik","Niren Bhatt","Comedy, Horror, Thriller","<a href=""https://www.imdb.com/title/tt14099334"" target=""_blank"">tt14099334</a>","<a href=""https://www.imdb.com/title/tt14099334"" target=""_blank"">Bhediya</a>"
"tt0089841","Prizzi's Honor",1985,3580,6.7,27848,130,"John Huston","Richard Condon, Janet Roach","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0089841"" target=""_blank"">tt0089841</a>","<a href=""https://www.imdb.com/title/tt0089841"" target=""_blank"">Prizzi's Honor</a>"
"tt10083640","Bhoot Police",2021,3581,6.7,27768,129,"Pavan Kirpalani","Pavan Kirpalani, Pooja Ladha Surti, Sumit Batheja, Anuvab Pal, Devashish Makhija","Comedy, Horror","<a href=""https://www.imdb.com/title/tt10083640"" target=""_blank"">tt10083640</a>","<a href=""https://www.imdb.com/title/tt10083640"" target=""_blank"">Bhoot Police</a>"
"tt0091630","Night of the Creeps",1986,3582,6.7,27709,88,"Fred Dekker","Fred Dekker","Comedy, Horror, Sci-Fi","<a href=""https://www.imdb.com/title/tt0091630"" target=""_blank"">tt0091630</a>","<a href=""https://www.imdb.com/title/tt0091630"" target=""_blank"">Night of the Creeps</a>"
"tt0780516","Flawless",2007,3583,6.7,27583,108,"Michael Radford","Edward Anderson","Crime, Drama, Thriller","<a href=""https://www.imdb.com/title/tt0780516"" target=""_blank"">tt0780516</a>","<a href=""https://www.imdb.com/title/tt0780516"" target=""_blank"">Flawless</a>"
"tt1084972","Wanted",2009,3584,6.6,27485,147,"Prabhu Deva","Sunil Kumar Agrawal, Shabbir Ahmed, Shiraz Ahmed, Wajid Ali, Arun Bhairav, Puri Jagannadh, Rebel Ravi, Jalees Sherwani","Action, Thriller","<a href=""https://www.imdb.com/title/tt1084972"" target=""_blank"">tt1084972</a>","<a href=""https://www.imdb.com/title/tt1084972"" target=""_blank"">Wanted</a>"
"tt0114608","Tales from the Crypt: Demon Knight",1995,3585,6.7,27441,92,"Ernest R. Dickerson","Ethan Reiff, Cyrus Voris, Mark Bishop","Action, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt0114608"" target=""_blank"">tt0114608</a>","<a href=""https://www.imdb.com/title/tt0114608"" target=""_blank"">Tales from the Crypt: Demon Knight</a>"
"tt5437928","Colette",2018,3586,6.7,27389,111,"Wash Westmoreland","Richard Glatzer, Wash Westmoreland, Rebecca Lenkiewicz","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt5437928"" target=""_blank"">tt5437928</a>","<a href=""https://www.imdb.com/title/tt5437928"" target=""_blank"">Colette</a>"
"tt27196021","Small Things Like These",2024,3587,6.7,27285,98,"Tim Mielants","Enda Walsh, Claire Keegan","Drama, History","<a href=""https://www.imdb.com/title/tt27196021"" target=""_blank"">tt27196021</a>","<a href=""https://www.imdb.com/title/tt27196021"" target=""_blank"">Small Things Like These</a>"
"tt0446046","Take the Lead",2006,3588,6.6,27139,118,"Liz Friedlander","Dianne Houston","Drama, Music","<a href=""https://www.imdb.com/title/tt0446046"" target=""_blank"">tt0446046</a>","<a href=""https://www.imdb.com/title/tt0446046"" target=""_blank"">Take the Lead</a>"
"tt0494222","Eagle vs Shark",2007,3589,6.7,27103,88,"Taika Waititi","Loren Taylor, Taika Waititi","Comedy, Romance","<a href=""https://www.imdb.com/title/tt0494222"" target=""_blank"">tt0494222</a>","<a href=""https://www.imdb.com/title/tt0494222"" target=""_blank"">Eagle vs Shark</a>"
"tt6257174","The Miseducation of Cameron Post",2018,3590,6.6,26895,91,"Desiree Akhavan","Desiree Akhavan, Cecilia Frugiuele, Emily M. Danforth","Comedy, Drama","<a href=""https://www.imdb.com/title/tt6257174"" target=""_blank"">tt6257174</a>","<a href=""https://www.imdb.com/title/tt6257174"" target=""_blank"">The Miseducation of Cameron Post</a>"
"tt0082934","The Postman Always Rings Twice",1981,3591,6.6,26891,122,"Bob Rafelson","David Mamet, James M. Cain","Crime, Drama, Romance","<a href=""https://www.imdb.com/title/tt0082934"" target=""_blank"">tt0082934</a>","<a href=""https://www.imdb.com/title/tt0082934"" target=""_blank"">The Postman Always Rings Twice</a>"
"tt24068064","Reality",2023,3592,6.7,26786,83,"Tina Satter","Tina Satter, James Paul Dallas","Drama","<a href=""https://www.imdb.com/title/tt24068064"" target=""_blank"">tt24068064</a>","<a href=""https://www.imdb.com/title/tt24068064"" target=""_blank"">Reality</a>"
"tt0082307","The Beyond",1981,3593,6.6,26783,87,"Lucio Fulci","Dardano Sacchetti, Giorgio Mariuzzo, Lucio Fulci, H.P. Lovecraft, Clark Ashton Smith","Horror","<a href=""https://www.imdb.com/title/tt0082307"" target=""_blank"">tt0082307</a>","<a href=""https://www.imdb.com/title/tt0082307"" target=""_blank"">The Beyond</a>"
"tt2910274","Obvious Child",2014,3594,6.7,26775,84,"Gillian Robespierre","Gillian Robespierre, Karen Maine, Elisabeth Holm, Anna Bean","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt2910274"" target=""_blank"">tt2910274</a>","<a href=""https://www.imdb.com/title/tt2910274"" target=""_blank"">Obvious Child</a>"
"tt5112578","Super Dark Times",2017,3595,6.6,26571,103,"Kevin Phillips","Ben Collins, Luke Piotrowski","Crime, Drama, Horror","<a href=""https://www.imdb.com/title/tt5112578"" target=""_blank"">tt5112578</a>","<a href=""https://www.imdb.com/title/tt5112578"" target=""_blank"">Super Dark Times</a>"
"tt0103112","Toy Soldiers",1991,3596,6.6,26521,111,"Daniel Petrie Jr.","William P. Kennedy, Daniel Petrie Jr., David Koepp","Action, Drama, Thriller","<a href=""https://www.imdb.com/title/tt0103112"" target=""_blank"">tt0103112</a>","<a href=""https://www.imdb.com/title/tt0103112"" target=""_blank"">Toy Soldiers</a>"
"tt0118158","White Squall",1996,3597,6.6,26516,129,"Ridley Scott","Charles Gieg Jr., Felix Sutton, Todd Robinson","Adventure, Drama","<a href=""https://www.imdb.com/title/tt0118158"" target=""_blank"">tt0118158</a>","<a href=""https://www.imdb.com/title/tt0118158"" target=""_blank"">White Squall</a>"
"tt0455782","The Hunting Party",2007,3598,6.7,26499,101,"Richard Shepard","Richard Shepard, Scott Anderson","Adventure, Comedy, Drama","<a href=""https://www.imdb.com/title/tt0455782"" target=""_blank"">tt0455782</a>","<a href=""https://www.imdb.com/title/tt0455782"" target=""_blank"">The Hunting Party</a>"
"tt0437857","Behind the Mask: The Rise of Leslie Vernon",2006,3599,6.6,26457,92,"Scott Glosserman","Scott Glosserman, David J. Stieve","Comedy, Horror, Thriller","<a href=""https://www.imdb.com/title/tt0437857"" target=""_blank"">tt0437857</a>","<a href=""https://www.imdb.com/title/tt0437857"" target=""_blank"">Behind the Mask: The Rise of Leslie Vernon</a>"
"tt0118531","One Eight Seven",1997,3600,6.6,26300,119,"Kevin Reynolds","Scott Yagemann","Drama, Thriller","<a href=""https://www.imdb.com/title/tt0118531"" target=""_blank"">tt0118531</a>","<a href=""https://www.imdb.com/title/tt0118531"" target=""_blank"">One Eight Seven</a>"
"tt0283084","Tuck Everlasting",2002,3601,6.6,26245,90,"Jay Russell","Natalie Babbitt, Jeffrey Lieber, James V. Hart","Drama, Family, Fantasy","<a href=""https://www.imdb.com/title/tt0283084"" target=""_blank"">tt0283084</a>","<a href=""https://www.imdb.com/title/tt0283084"" target=""_blank"">Tuck Everlasting</a>"
"tt14402146","Empire of Light",2022,3602,6.7,26240,115,"Sam Mendes","Sam Mendes","Drama, Romance","<a href=""https://www.imdb.com/title/tt14402146"" target=""_blank"">tt14402146</a>","<a href=""https://www.imdb.com/title/tt14402146"" target=""_blank"">Empire of Light</a>"
"tt9260636","Bigil",2019,3603,6.7,26235,179,"Atlee","Atlee, Ramanagirivasan, Shanoor Mirza","Action, Drama, Sport","<a href=""https://www.imdb.com/title/tt9260636"" target=""_blank"">tt9260636</a>","<a href=""https://www.imdb.com/title/tt9260636"" target=""_blank"">Bigil</a>"
"tt0088194","Streets of Fire",1984,3604,6.7,26191,93,"Walter Hill","Walter Hill, Larry Gross","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0088194"" target=""_blank"">tt0088194</a>","<a href=""https://www.imdb.com/title/tt0088194"" target=""_blank"">Streets of Fire</a>"
"tt0477095","Starter for 10",2006,3605,6.7,26179,92,"Tom Vaughan","David Nicholls","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0477095"" target=""_blank"">tt0477095</a>","<a href=""https://www.imdb.com/title/tt0477095"" target=""_blank"">Starter for 10</a>"
"tt1602098","Albert Nobbs",2011,3606,6.7,26130,113,"Rodrigo García","Gabriella Prekop, John Banville, Glenn Close, George Moore, István Szabó","Drama, Romance","<a href=""https://www.imdb.com/title/tt1602098"" target=""_blank"">tt1602098</a>","<a href=""https://www.imdb.com/title/tt1602098"" target=""_blank"">Albert Nobbs</a>"
"tt12193804","Whitney Houston: I Wanna Dance with Somebody",2022,3607,6.6,25882,144,"Kasi Lemmons","Anthony McCarten","Biography, Drama, Music","<a href=""https://www.imdb.com/title/tt12193804"" target=""_blank"">tt12193804</a>","<a href=""https://www.imdb.com/title/tt12193804"" target=""_blank"">Whitney Houston: I Wanna Dance with Somebody</a>"
"tt14369780","Lady Chatterley's Lover",2022,3608,6.6,25739,126,"Laure de Clermont-Tonnerre","David Magee, D.H. Lawrence","Drama, Romance","<a href=""https://www.imdb.com/title/tt14369780"" target=""_blank"">tt14369780</a>","<a href=""https://www.imdb.com/title/tt14369780"" target=""_blank"">Lady Chatterley's Lover</a>"
"tt0080716","Fame",1980,3609,6.6,25658,134,"Alan Parker","Christopher Gore","Drama, Music, Musical","<a href=""https://www.imdb.com/title/tt0080716"" target=""_blank"">tt0080716</a>","<a href=""https://www.imdb.com/title/tt0080716"" target=""_blank"">Fame</a>"
"tt0831884","Reservation Road",2007,3610,6.6,25635,102,"Terry George","John Burnham Schwartz, Terry George","Crime, Drama, Thriller","<a href=""https://www.imdb.com/title/tt0831884"" target=""_blank"">tt0831884</a>","<a href=""https://www.imdb.com/title/tt0831884"" target=""_blank"">Reservation Road</a>"
"tt5607096","Juliet, Naked",2018,3611,6.6,25616,97,"Jesse Peretz","Evgenia Peretz, Jim Taylor, Tamara Jenkins, Nick Hornby","Comedy, Drama, Music","<a href=""https://www.imdb.com/title/tt5607096"" target=""_blank"">tt5607096</a>","<a href=""https://www.imdb.com/title/tt5607096"" target=""_blank"">Juliet, Naked</a>"
"tt27012110","Gaslight",2023,3612,6.5,25614,111,"Pavan Kirpalani","Neha Sharma, Pavan Kirpalani, Ameet Mehta","Crime, Horror, Mystery","<a href=""https://www.imdb.com/title/tt27012110"" target=""_blank"">tt27012110</a>","<a href=""https://www.imdb.com/title/tt27012110"" target=""_blank"">Gaslight</a>"
"tt3704700","Brain on Fire",2016,3613,6.6,25579,88,"Gerard Barrett","Gerard Barrett, Susannah Cahalan","Biography, Drama","<a href=""https://www.imdb.com/title/tt3704700"" target=""_blank"">tt3704700</a>","<a href=""https://www.imdb.com/title/tt3704700"" target=""_blank"">Brain on Fire</a>"
"tt0104427","Hoffa",1992,3614,6.6,25577,140,"Danny DeVito","David Mamet","Biography, Crime, Drama","<a href=""https://www.imdb.com/title/tt0104427"" target=""_blank"">tt0104427</a>","<a href=""https://www.imdb.com/title/tt0104427"" target=""_blank"">Hoffa</a>"
"tt0087957","Purple Rain",1984,3615,6.5,25536,111,"Albert Magnoli","Albert Magnoli, William Blinn","Drama, Music, Romance","<a href=""https://www.imdb.com/title/tt0087957"" target=""_blank"">tt0087957</a>","<a href=""https://www.imdb.com/title/tt0087957"" target=""_blank"">Purple Rain</a>"
"tt0051658","Gigi",1958,3616,6.6,25519,115,"Vincente Minnelli, Charles Walters","Alan Jay Lerner, Colette, Niven Busch","Comedy, Musical, Romance","<a href=""https://www.imdb.com/title/tt0051658"" target=""_blank"">tt0051658</a>","<a href=""https://www.imdb.com/title/tt0051658"" target=""_blank"">Gigi</a>"
"tt7983894","Ammonite",2020,3617,6.5,25414,117,"Francis Lee","Francis Lee","Drama, History, Romance","<a href=""https://www.imdb.com/title/tt7983894"" target=""_blank"">tt7983894</a>","<a href=""https://www.imdb.com/title/tt7983894"" target=""_blank"">Ammonite</a>"
"tt10192406","Causeway",2022,3618,6.6,25413,94,"Lila Neugebauer","Ottessa Moshfegh, Luke Goebel, Elizabeth Sanders","Drama","<a href=""https://www.imdb.com/title/tt10192406"" target=""_blank"">tt10192406</a>","<a href=""https://www.imdb.com/title/tt10192406"" target=""_blank"">Causeway</a>"
"tt0080923","Inferno",1980,3619,6.5,25388,106,"Dario Argento","Dario Argento, Dardano Sacchetti, Thomas De Quincey, Daria Nicolodi","Horror","<a href=""https://www.imdb.com/title/tt0080923"" target=""_blank"">tt0080923</a>","<a href=""https://www.imdb.com/title/tt0080923"" target=""_blank"">Inferno</a>"
"tt8633464","After Yang",2021,3620,6.6,25028,96,"Kogonada","Alexander Weinstein, Kogonada","Drama, Sci-Fi","<a href=""https://www.imdb.com/title/tt8633464"" target=""_blank"">tt8633464</a>","<a href=""https://www.imdb.com/title/tt8633464"" target=""_blank"">After Yang</a>"
"tt1517268","Barbie",2023,3621,6.8,613642,114,"Greta Gerwig","Greta Gerwig, Noah Baumbach","Adventure, Comedy, Fantasy","<a href=""https://www.imdb.com/title/tt1517268"" target=""_blank"">tt1517268</a>","<a href=""https://www.imdb.com/title/tt1517268"" target=""_blank"">Barbie</a>"
"tt1477834","Aquaman",2018,3622,6.8,539576,143,"James Wan","David Leslie Johnson-McGoldrick, Will Beall, Geoff Johns, James Wan, Paul Norris, Mort Weisinger","Action, Adventure, Fantasy","<a href=""https://www.imdb.com/title/tt1477834"" target=""_blank"">tt1477834</a>","<a href=""https://www.imdb.com/title/tt1477834"" target=""_blank"">Aquaman</a>"
"tt1790864","The Maze Runner",2014,3623,6.8,538939,113,"Wes Ball","Noah Oppenheim, Grant Pierce Myers, T.S. Nowlin, James Dashner","Action, Mystery, Sci-Fi","<a href=""https://www.imdb.com/title/tt1790864"" target=""_blank"">tt1790864</a>","<a href=""https://www.imdb.com/title/tt1790864"" target=""_blank"">The Maze Runner</a>"
"tt2379713","Spectre",2015,3624,6.8,482176,148,"Sam Mendes","John Logan, Neal Purvis, Robert Wade, Jez Butterworth, Ian Fleming","Action, Adventure, Thriller","<a href=""https://www.imdb.com/title/tt2379713"" target=""_blank"">tt2379713</a>","<a href=""https://www.imdb.com/title/tt2379713"" target=""_blank"">Spectre</a>"
"tt3385516","X-Men: Apocalypse",2016,3625,6.8,480836,144,"Bryan Singer","Simon Kinberg, Bryan Singer, Michael Dougherty, Dan Harris, Jack Kirby, Stan Lee","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt3385516"" target=""_blank"">tt3385516</a>","<a href=""https://www.imdb.com/title/tt3385516"" target=""_blank"">X-Men: Apocalypse</a>"
"tt0315327","Bruce Almighty",2003,3626,6.8,454763,101,"Tom Shadyac","Steve Koren, Mark O'Keefe, Steve Oedekerk","Comedy, Fantasy","<a href=""https://www.imdb.com/title/tt0315327"" target=""_blank"">tt0315327</a>","<a href=""https://www.imdb.com/title/tt0315327"" target=""_blank"">Bruce Almighty</a>"
"tt0232500","The Fast and the Furious",2001,3627,6.8,440011,106,"Rob Cohen","Ken Li, Gary Scott Thompson, Erik Bergquist, David Ayer","Action, Crime, Thriller","<a href=""https://www.imdb.com/title/tt0232500"" target=""_blank"">tt0232500</a>","<a href=""https://www.imdb.com/title/tt0232500"" target=""_blank"">The Fast and the Furious</a>"
"tt0286106","Signs",2002,3628,6.8,402418,106,"M. Night Shyamalan","M. Night Shyamalan","Drama, Mystery, Sci-Fi","<a href=""https://www.imdb.com/title/tt0286106"" target=""_blank"">tt0286106</a>","<a href=""https://www.imdb.com/title/tt0286106"" target=""_blank"">Signs</a>"
"tt1409024","Men in Black³",2012,3629,6.8,401883,106,"Barry Sonnenfeld","Etan Cohen, Lowell Cunningham","Action, Adventure, Comedy","<a href=""https://www.imdb.com/title/tt1409024"" target=""_blank"">tt1409024</a>","<a href=""https://www.imdb.com/title/tt1409024"" target=""_blank"">Men in Black³</a>"
"tt0343660","50 First Dates",2004,3630,6.8,400568,99,"Peter Segal","George Wing","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0343660"" target=""_blank"">tt0343660</a>","<a href=""https://www.imdb.com/title/tt0343660"" target=""_blank"">50 First Dates</a>"
"tt1068680","Yes Man",2008,3631,6.8,396080,104,"Peyton Reed","Nicholas Stoller, Jarrad Paul, Andrew Mogel, Danny Wallace","Comedy, Romance","<a href=""https://www.imdb.com/title/tt1068680"" target=""_blank"">tt1068680</a>","<a href=""https://www.imdb.com/title/tt1068680"" target=""_blank"">Yes Man</a>"
"tt1041829","The Proposal",2009,3632,6.8,382501,108,"Anne Fletcher","Peter Chiarelli","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1041829"" target=""_blank"">tt1041829</a>","<a href=""https://www.imdb.com/title/tt1041829"" target=""_blank"">The Proposal</a>"
