names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Ad Astra,09/19/2019 ,61.0,"Science Fiction, Drama","The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.","Brad Pitt, Roy McBride, Tommy Lee Jones, H. Clifford McBride, Ruth Negga, Helen Lantos, John Ortiz, Lieutenant General Rivas, Liv Tyler, Eve, Donald Sutherland, Thomas Pruitt, Greg Bryk, Chip Garnes, Loren Dean, Donald Stanford, Kimberly Elise, Lorraine Deavers",Ad Astra, Released, English,80000000.0,135406280.0,AU
The Crimson Rivers,09/27/2000 ,69.0,"Crime, Mystery, Thriller","Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.","Jean Reno, Pierre Niemans, Vincent Cassel, Max Kerkerian, Nadia Farès, Fanny Ferreira, Dominique Sanda, Sister Andrée, Karim Belkhadra, Captain Dahmane, Jean-Pierre Cassel, Dr. Bernard Chernezé, Didier Flamand, The Dean, Philippe Nahon, Homme à la station service, François Levantal, Pathologist", Les Rivières pourpres, Released, French,2365000.0,257720413.2,FR
Stronger,09/22/2017 ,70.0,Drama,A victim of the Boston Marathon bombing in 2013 helps the police track down the killers while struggling to recover from devastating trauma.,"Jake Gyllenhaal, Jeff Bauman, Tatiana Maslany, Erin Hurley, Miranda Richardson, Patty Bauman, Clancy Brown, Jeff Bauman Sr, Frankie Shaw, Gail Hurley, Jimmy LeBlanc, Larry, Rena Maliszewski, Agent Morrell, Nate Richman, Big D, Danny McCarthy, Kevin Horst",Stronger, Released, English,30000000.0,8786287.0,US
The Informer,07/01/2020 ,65.0,"Drama, Crime, Thriller","In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.","Joel Kinnaman, Pete Koslow, Rosamund Pike, Wilcox, Common, Grens, Ana de Armas, Sofia, Clive Owen, Montgomery, Sam Spruell, Slewitt, Ruth Bradley, Cat, Eugene Lipinski, Klimek the General, Martin McCann, Riley",The Informer, Released, English,60000000.0,2366073.0,AU
Flowers in the Attic,01/18/2014 ,66.0,"Drama, Mystery, Thriller, TV Movie","After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.","Heather Graham, Corrine Dollanganger, Ellen Burstyn, Olivia Foxworth, Kiernan Shipka, Catherine 'Cathy' Dollanganger, Mason Dye, Christopher 'Chris' Dollanganger, Jr., Dylan Bruce, Bartholomew 'Bart' Winslow, Ava Telek, Carrie Dollanganger, Maxwell Kovach, Cory Dollanganger, Chad Willett, Christopher Dollanganger, Sr., Beau Daniels, Malcolm Foxworth",Flowers in the Attic, Released, English,65800000.0,394578542.8,US
The X Files: I Want to Believe,07/24/2008 ,57.0,"Drama, Mystery, Science Fiction, Thriller","Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.","David Duchovny, Fox Mulder, Gillian Anderson, Dana Scully, Amanda Peet, ASAC Dakota Whitney, Billy Connolly, Father Joseph Crissman, Xzibit, Agent Mosley Drummy, Mitch Pileggi, Walter Skinner, Callum Keith Rennie, 2nd Abductor - Janke Dacyshyn, Adam Godley, Father Ybarra, Alex Diakun, Gaunt Man",The X Files: I Want to Believe, Released, English,30000000.0,69363381.0,AU
Jerry Maguire,03/06/1997 ,69.0,"Comedy, Drama, Romance","Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.","Tom Cruise, Jerry Maguire, Renée Zellweger, Dorothy Boyd, Cuba Gooding Jr., Rod Tidwell, Kelly Preston, Avery Bishop, Jerry O'Connell, Frank Cushman, Jay Mohr, Bob Sugar, Regina King, Marcee Tidwell, Bonnie Hunt, Laurel Boyd, Jonathan Lipnicki, Ray Boyd",Jerry Maguire, Released, English,50000000.0,273552592.0,AU
The Witches of Eastwick,06/12/1987 ,65.0,"Comedy, Fantasy",Three single women in a picturesque Rhode Island village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,"Jack Nicholson, Daryl Van Horne, Cher, Alexandra Medford, Susan Sarandon, Jane Spofford, Michelle Pfeiffer, Sukie Ridgemont, Veronica Cartwright, Felicia Alden, Richard Jenkins, Clyde Alden, Keith Jochim, Walter Neff, Carel Struycken, Fidel, Helen Lloyd Breed, Mrs. Biddle",The Witches of Eastwick, Released, English,22000000.0,63766510.0,US
Teen Beach 2,06/26/2015 ,67.0,"TV Movie, Family, Comedy, Fantasy","When characters from the movie musical “Wet Side Story” get stuck in the real world, teens Brady and Mack must find a way to return them home.","Ross Lynch, Brady, Maia Mitchell, McKenzie 'Mack' Fox, Gracie Gillam, Lela, Garrett Clayton, Tanner, John DeLuca, Butchy, Chrissie Fit, Cheechee, Jordan Fisher, Seacat, Jessica Lee Keller, Struts, Mollee Gray, Giggles",Teen Beach 2, Released, English,174600000.0,717161745.8,US
Girl in the Box,09/10/2016 ,68.0,Drama,"A hitchhiking woman is abducted by a young couple and held captive for seven years, during which time she's tortured and forced to live as a slave to her captors.","Addison Timlin, Colleen Stan, Zane Holtz, Cameron Hooker, Zelda Williams, Janice Hooker, Matt Cooke, Jack, Shileen Paton, Angel, Vivian Wright, Amber, Brittany Allen, Bonnie",Girl in the Box, Released, English,20.0,154015402.6,US
The Green Hornet,01/20/2011 ,56.0,"Action, Crime, Comedy","Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.","Seth Rogen, Britt Reid / Green Hornet, Jay Chou, Kato, Cameron Diaz, Lenore Case, Tom Wilkinson, James Reid, Christoph Waltz, Chudnofsky, Edward James Olmos, Michael Axford, David Harbour, Frank Scanlon, Chad L. Coleman, Chili, Jamie Harris, Popeye",The Green Hornet, Released, English,110000000.0,229155503.0,AU
The Occupant,03/25/2020 ,63.0,"Thriller, Drama","An unemployed executive is forced to sell his apartment. When he discovers that he still has the keys, he becomes obsessed with the family that now lives there and decides to recover the life he has lost, at any price.","Javier Gutiérrez, Javier Muñoz, Mario Casas, Tomás, Bruna Cusí, Lara, Ruth Díaz, Marga, Iris Vallés Torres, Mónica, Cristian Muñoz, Dani, David Ramírez, Damián, David Selvas, Darío, David Verdaguer, Raul", Hogar, Released," Spanish, Castilian",75200000.0,410263644.6,ES
National Lampoon's European Vacation,11/26/1985 ,62.0,"Adventure, Comedy, Romance","The Griswalds win a vacation to Europe on a game show, and so pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language.","Chevy Chase, Clark Griswold, Beverly D'Angelo, Ellen Griswold, Dana Hill, Audrey Griswold, Jason Lively, Russell 'Rusty' Griswold, Eric Idle, The Bike Rider, William Zabka, Jack, John Astin, Kent, Mel Smith, Hotel Manager, Maureen Lipman, Lady in the Bed",National Lampoon's European Vacation, Released, English,17000000.0,49364621.0,AU
The Big Blue,11/10/1988 ,75.0,"Adventure, Drama, Romance","Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men.  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.","Jean-Marc Barr, Jacques Mayol, Jean Reno, Enzo Molinari, Rosanna Arquette, Johana Baker, Paul Shenar, Dr. Laurence, Sergio Castellitto, Novelli, Jean Bouise, Uncle Louis, Marc Duret, Roberto, Griffin Dunne, Duffy, Valentina Vargas, Bonita", Le Grand Bleu, Released, French,14390509.0,27435150.6,AU
Interstellar: Nolan's Odyssey,11/05/2014 ,77.0,Documentary,A look behind the lens of Christopher Nolan's space epic.,"Alex Zane, Self - Host, Michael Caine, Self, Jessica Chastain, Self, Anne Hathaway, Self, Hugh Jackman, Self, Matthew McConaughey, Self, Christopher Nolan, Self, Hoyte van Hoytema, Self, Nathan Crowley, Self",Interstellar: Nolan's Odyssey, Released, English,62100000.0,534518566.6,GB
The Tree of Life,06/30/2011 ,67.0,"Drama, Fantasy","The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.","Brad Pitt, Mr. O'Brien, Sean Penn, Jack, Jessica Chastain, Mrs. O'Brien, Hunter McCracken, Young Jack, Laramie Eppler, R.L., Tye Sheridan, Steve, Fiona Shaw, Grandmother, Jessica Fuselier, Guide, Nicolas Gonda, Mr. Reynolds",The Tree of Life, Released, English,35000000.0,61721826.0,AU
My Father's Violin,01/21/2022 ,79.0,"Drama, Music","Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.","Engin Altan Düzyatan, , Belçim Bilgin, , Selim Erdoğan, , Ayfer Dönmez, , Yiğit Çakır, , Erdem Baş, , Yener Sezgin, , Gülizar Nisa Uray, Özlem, Ulrich Mertin, ", Babamın Kemanı, Released, Turkish,128000000.0,560238084.4,US
Spooks: The Greater Good,12/09/2015 ,61.0,"Thriller, Action","During a handover to the head of counter-terrorism of MI5, Harry Pearce, a terrorist escapes custody. When Harry disappears soon after, his protégé is tasked with finding out what happened as an impending attack on London looms, and eventually uncovers a deadly conspiracy.","Peter Firth, Harry Pearce, Kit Harington, Will Holloway, Elyes Gabel, Adem Qasim, Jennifer Ehle, Geraldine Maltby, Tim McInnerny, Oliver Mace, Tuppence Middleton, June Keaton, Eleanor Matsuura, Hannah Santo, David Harewood, Francis Warrender, Lara Pulver, Erin Watts",Spooks: The Greater Good, Released, English,7000000.0,1473809.0,AU
Abduction,09/22/2011 ,59.0,"Thriller, Action, Mystery",A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,"Taylor Lautner, Nathan Harper, Lily Collins, Karen Murphy, Alfred Molina, Frank Burton, Sigourney Weaver, Dr. Geraldine 'Geri' Bennett, Jason Isaacs, Kevin Harper, Maria Bello, Mara Harper, Denzel Whitaker, Gilly, Michael Nyqvist, Nikola Kozlow, Dermot Mulroney, Martin Price",Abduction, Released, English,35000000.0,86648359.0,AU
Broken Arrow,08/01/1950 ,68.0,Western,"Indian scout Tom Jeffords is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns that the Indians kill only to protect themselves, or out of retaliation for white atrocities.","James Stewart, Tom Jeffords, Jeff Chandler, Cochise, Debra Paget, Sonseeahray 'Morningstar', Basil Ruysdael, General Oliver, Will Geer, Rancher, Joyce Mackenzie, Terry, Arthur Hunnicutt, Milt Duffield, Robert Adler, Lonergan - Stage Driver, Trevor Bardette, Stage Passenger",Broken Arrow, Released, English,65000000.0,148345997.0,US
Children of the Sea,06/15/2019 ,71.0,"Animation, Fantasy, Adventure, Mystery","Ruka is a young girl whose parents are separated and whose father works in an aquarium. When two boys, Umi and Sora, who were raised in the sea by dugongs, are brought to the aquarium, Ruka feels drawn to them and begins to realize that she has the same sort of supernatural connection to the ocean that they do. Umi and Sora's special power seems to be connected to strange events that have been occurring more and more frequently, such as the appearance of sea creatures far from their home territory and the disappearance of aquarium animals around the world. However, the exact nature of the boys' power and of the abnormal events is unknown, and Ruka gets drawn into investigating the mystery that surrounds her new friends.","Mana Ashida, Ruka Azumi (voice), Hiiro Ishibashi, Umi (voice), Seishu Uragami, Sora (voice), Win Morisaki, Anglade (voice), Goro Inagaki, Masaaki Azumi (voice), Yu Aoi, Kanako Azumi (voice), Tohru Watanabe, Teacher (voice), Min Tanaka, Jimu (voice), Sumiko Fuji, Dede (voice)", 海獣の子供, Released, Japanese,79171600.0,300062289.2,AU
The Girl Next Door,10/03/2007 ,67.0,"Thriller, Crime, Drama, Horror","In a quiet suburban town in the summer of 1958, two recently orphaned sisters are placed in the care of their mentally unstable Aunt Ruth. But Ruth's depraved sense of discipline will soon lead to unspeakable acts of abuse and torture that involve her young sons, the neighborhood children, and one 12-year-old boy whose life will be changed forever.","Blythe Auffarth, Meg Loughlin, Daniel Manche, David Moran, Michael Zegen, Eddie, Catherine Mary Stewart, Mrs. Moran, Grant Show, Mr. Moran, Graham Patrick Martin, Willie Chandler Jr., William Atherton, Adult David Moran, Blanche Baker, Ruth Chandler, Mark Margolis, Homeless Man Hit By Car",The Girl Next Door, Released, English,25000000.0,31635150.0,US
Flower & Snake,06/22/1974 ,51.0,"Thriller, Drama","Shizuka is the aristocratic wife of the president of a large company. When she wants to divorce her domineering husband, he orders his employee Yoshi, the son of an adult toy store owner, to train his wife to become sexually submissive.","Naomi Tani, Shizuko Tôyama(遠山静子), Nagatoshi Sakamoto, Senzô Tôyama(遠山千造), Hijiri Abe, Haru(ハル), Willie Dorsey, , Hiroko Fuji, Miyo Katagiri(片桐美代), Yasuhiko Ishizu, Makoto Katagiri(片桐誠), Hiroyuki Mikawa, , Toshihiko Oda, , Setsuko Oyama, ", 花と蛇, Released, Japanese,95200000.0,568390700.4,JP
